lottery_id,lottery_name,lottery_status,development_type,borough,postcode,address,neighborhood,lottery_start_date,lottery_end_date,unit_count,studio_units,1br_units,2br_units,3br_units,4br_units,ami_extremely_low,ami_very_low,ami_low,ami_moderate,ami_middle,ami_above,mobility_percent,vision_hearing_percent,community_board_percent,municipal_employee_percent,nycha_percent,senior_percent,latitude,longitude,reporting_construction_type,community_board,bbl,bin
7483,105 Hawthorne Street Apartments,Tenant Selection,Rental,BK,11225,105 Hawthorne St,BK0902,2026-03-31,2026-04-21,3,3,,,,,,,3,,,,,,,,,,40.65742,-73.957251,New Construction,309,3050420067,3115524
7401,107 South 6th Street Apartments,Tenant Selection,Rental,BK,11249,107 SOUTH 6 STREET,BK0102,2025-12-23,2026-01-22,8,3,3,2,,,,2,3,3,,,,,,,,,40.710734,-73.964554,New Construction,301,3024560034,3339457
7326,11 Gerry Street Apartments,Tenant Selection,Rental,BK,11206,11 GERRY STREET,BK0103,2025-12-31,2026-03-04,120,,40,40,16,24,,53,52,15,,,5,2,20,10,,,40.700235,-73.949394,New Construction,301,3022657501,3000000
7155,12 Rockwell Place & 625 Fulton Street Apartments,Tenant Selection,Rental,BK,11201,12 Rockwell Pl,BK0203,2025-07-16,2025-09-15,52,13,13,26,,,,,52,,,,5,2,20,5,,,40.689427,-73.979461,New Construction,302,3020940001,3000000
7480,1259 St Marks Avenue Apartments,Tenant Selection,Rental,BK,11213,1259 St Marks Ave,BK0802,2026-03-12,2026-04-13,5,1,1,3,,,,,5,,,,,,,,,,40.673972,-73.92722499999999,New Construction,308,3013560075,3035936
5561,129 3rd Street Apartments,Tenant Selection,Rental,BK,11231,129 3rd St.,BK0601,2025-03-05,2025-05-05,33,,21,12,,,,13,17,,3,,5,2,20,5,,,40.676765,-73.991477,New Construction,306,3004620006,3429971
6919,1305 Newkirk Avenue AKA 585 Argyle Road,Tenant Selection,Rental,BK,11230,585 Argyle Rd,BK1402,2025-03-31,2025-04-21,9,,1,8,,,,,6,,3,,5,2,20,5,,,40.635069,-73.965145,New Construction,314,3051990037,3000000
7384,133 Carlton Avenue Apartments,Tenant Selection,Rental,BK,11205,133 Carlton Ave,BK0203,2025-12-30,2026-01-21,2,,2,,,,,,2,,,,,,,,,,40.693735,-73.973019,New Construction,302,3020440003,3000000
7382,1451 Sutter Avenue Apartments,Tenant Selection,Rental,BK,11208,1451 Sutter Ave,BK0505,2025-12-09,2026-01-02,17,7,3,7,,,,,17,,,,,,,,,,40.673907,-73.864238,New Construction,305,3042570040,3000000
7062,150 Lawrence Street Apartmens,Tenant Selection,Rental,BK,11201,150 Lawrence St,BK0202,2025-06-23,2025-08-25,20,5,5,10,,,,,20,,,,,,,,,,40.691825,-73.986301,New Construction,302,3001510037,3000000
4727,1510 BROADWAY APARTMENTS,Tenant Selection,Rental,BK,11221,1510 BROADWAY,BK1601,2024-05-20,2024-07-18,90,7,38,34,11,,10,27,53,,,,5,2,20,5,,,40.686811,-73.917364,New Construction,316,3014897501,3039905
7226,1601 DeKalb,Tenant Selection,Rental,BK,11237,1601 DEKALB AVENUE,BK0401,2025-09-05,2025-11-05,81,33,24,6,18,,,15,20,46,,,5,2,20,5,,,40.703756,-73.919792,New Construction,304,3032370023,3428633
7150,1663 East New York Avenue Apartments,Tenant Selection,Rental,BK,11212,1663 E New York Ave,BK1601,2025-08-27,2025-09-17,11,4,,,7,,,4,7,,,,5,2,20,5,,,40.674106,-73.906694,New Construction,316,3014500036,3000000
5699,18 India Street Apartments,Tenant Selection,Rental,BK,11222,18 India St,BK0101,2025-01-27,2025-03-28,251,65,145,41,,,,,84,,167,,5,2,20,5,,,40.731774,-73.9604,New Construction,301,3025380001,3000000
5340,1889 Atlantic Avenue Apartments,Tenant Selection,Rental,BK,11233,1889 Atlantic Ave,BK0302,2024-11-19,2025-01-22,27,6,7,14,,,,,16,,11,,5,2,20,5,,,40.676975,-73.922355,New Construction,303,3017140030,3000000
7132,19 Rockwell Place Apartments,Tenant Selection,Rental,BK,11217,19 ROCKWELL PLACE,BK0203,2025-07-23,2025-10-01,53,10,32,11,,,,,6,,47,,5,2,20,5,,,40.689285,-73.979418,New Construction,302,3020950010,3430082
7170,202 Tillary Street Apartments,Tenant Selection,Rental,BK,11201,202 Tillary St,BK0202,2025-08-11,2025-10-10,120,39,66,15,,,,48,48,24,,,5,2,20,5,21,,40.695853,-73.981922,New Construction,302,3020500100,3000000
7194,204 Schenck Avenue Apartments,Tenant Selection,Rental,BK,11207,204 SCHENCK AVENUE,BK0502,2025-10-09,2025-10-31,2,,1,1,,,,,2,,,,,,,,,,40.676091,-73.889314,New Construction,305,3039630021,3328369
3007,227 West Street & 27 Eagle Street,Tenant Selection,Rental,BK,11222,1 EAGLE STREET,BK0101,2022-07-11,2022-09-19,108,23,31,48,6,,,,76,,32,,5,2,50,5,,,40.73458,-73.961023,New Construction,301,3024720021,3426510
7078,239 East 28th Street Apartments,Tenant Selection,Rental,BK,11226,239 EAST 28 STREET,BK1701,2025-05-12,2025-06-03,2,1,1,,,,,,2,,,,,,,,,,40.644042,-73.950752,New Construction,317,3051720051,3429969
7216,2425 Pacific Street Apartments,Tenant Selection,Rental,BK,11233,2425 Pacific St,BK1601,2025-10-28,2025-12-29,93,,34,31,28,,12,25,56,,,,5,2,20,5,,,40.675244,-73.905081,New Construction,316,3014370046,3000000
5020,2667 Fulton Street  Apartments,Tenant Selection,Rental,BK,11207,2667 FULTON STREET,BK0501,2024-08-22,2024-10-21,28,,12,16,,,,11,11,,6,,5,2,20,5,,,40.677388,-73.896083,New Construction,305,3036610001,3427033
5323,268 Barbey Street Apartments,Tenant Selection,Rental,BK,11207,268 BARBEY STREET,BK0502,2024-11-25,2025-01-24,80,19,42,16,3,,,32,32,13,3,,5,2,20,5,,,40.676365,-73.888452,New Construction,305,3039647501,3428817
7134,2700 Atlantic Avenue Apartments,Tenant Selection,Rental,BK,11207,2700 Atlantic Ave,BK0502,2026-03-26,2026-05-26,52,,33,15,,4,,17,25,10,,,5,2,20,10,,,40.675937,-73.894603,New Construction,305,3036890012,3000000
7115,271 East 28th Street Apartments,Tenant Selection,Rental,BK,11226,271 EAST 28 STREET,BK1701,2025-06-26,2025-07-28,2,,2,,,,,,2,,,,,,,,,,40.643652,-73.950713,New Construction,317,3051720041,3000000
4060,2715 Fulton Street Apartments,Tenant Selection,Rental,BK,11207,2715 Fulton St,BK0501,2023-10-14,2023-11-03,15,,,15,,,,7,5,3,,,5,2,50,5,,,40.67762,-73.894532,New Construction,305,3036620048,3395220
4833,2777 Atlantic Avenue Apartments,Tenant Selection,Rental,BK,11207,2777 ATLANTIC AVENUE,BK0502,2024-06-05,2024-06-27,19,6,13,,,,,6,8,,5,,5,2,20,5,,,40.67636,-73.891747,New Construction,305,3039460042,3427362
7232,2795 Fulton Street Apartments,Tenant Selection,Rental,BK,11207,2795 Fulton St,BK0501,2025-09-15,2025-10-06,13,,1,8,4,,,5,8,,,,5,2,20,5,,,40.678086,-73.89137,New Construction,305,3039330055,3000000
5602,288 4th Avenue Apartments,Tenant Selection,Rental,BK,11215,288 4th Ave,BK0601,2025-01-22,2025-02-19,18,2,14,2,,,,7,7,2,2,,5,2,20,5,,,40.675477,-73.984458,New Construction,306,3004560034,3000000
7425,2892 Nostrand Ave Apartments,Tenant Selection,Rental,BK,11229,2892 Nostrand Ave,BK1502,2026-03-12,2026-05-12,20,,14,6,,,,8,8,3,1,,5,2,20,10,,,40.613822,-73.944399,New Construction,315,3076900073,3000000
7542,3216 Glenwood Road Apartments,Tenant Selection,Rental,BK,11210,3216 Glenwood Rd,BK1702,2026-05-11,2026-06-02,4,,2,,2,,,,4,,,,,,,,,,40.634126,-73.945604,Preservation,317,3075600045,3000000
7463,325 Bond Street Apartments,Tenant Selection,Rental,BK,11231,325 Bond St,BK0601,2026-04-07,2026-06-08,153,37,78,38,,,,68,54,26,5,,5,2,20,10,,,40.679405,-73.989912,New Construction,306,3004380001,3000000
2840,33 Bond Street - Wait List,Tenant Selection,Rental,BK,11201,33 BOND STREET,BK0202,2022-05-13,2022-06-13,180,65,65,50,,,,72,72,36,,,5,2,,,,,40.688643,-73.983658,New Construction,302,3001667502,3422112
7250,330 Melrose Street Apartments,Tenant Selection,Rental,BK,11237,330 Melrose Street,BK0401,2025-09-24,2025-10-24,14,14,,,,,,3,6,5,,,,,,,,,40.703337,-73.928372,New Construction,304,3031650017,3072091
7394,354 East 28th Street Apartments,Tenant Selection,Rental,BK,11226,354 E 28th St,BK1701,2025-12-23,2026-01-22,7,,3,4,,,,,7,,,,,,,,,,40.641896,-73.950545,New Construction,317,3051930028,3119924
7033,360 Shepherd Avenue Apartments,Tenant Selection,Rental,BK,11208,360 Shepherd Ave,BK0502,2025-06-12,2025-07-03,15,2,5,8,,,,7,5,3,,,5,2,20,5,,,40.675899,-73.881257,New Construction,305,3039880028,3000000
4656,369 Quentin Road Apartments,Tenant Selection,Rental,BK,11223,369 Quentin Rd,BK1501,2024-06-05,2024-06-26,14,,,13,1,,,,14,,,,5,2,20,5,,,40.606723,-73.972197,New Construction,315,3066330045,3430058
7443,400 Thatford Avenue Apartments,Tenant Selection,Rental,BK,11212,400 THATFORD AVENUE,BK1602,2026-03-20,2026-04-10,17,17,,,,,,6,8,3,,,5,2,20,10,,,40.660536,-73.907437,New Construction,316,3036030042,3326671
7323,406 Remsen Avenue Apartments,Tenant Selection,Rental,BK,11212,406 Remsen Ave,BK1703,2025-12-17,2026-02-16,31,7,8,16,,,,,26,,5,,5,2,20,10,,83,40.655747,-73.92327,New Construction,317,3046630004,3000000
3598,409 Eastern Parkway- Waiting List,Tenant Selection,Rental,BK,11216,409 EASTERN PARKWAY,BK0802,2023-05-26,2023-06-26,56,9,35,12,,,,,35,21,,,5,2,,,,,40.670103,-73.954748,New Construction,308,3012607501,3425089
3183,416 and 420 Kent Avenue Waiting List,Tenant Selection,Rental,BK,11249,416 KENT AVENUE,BK0102,2022-10-11,2022-11-14,65,31,18,16,,,,26,26,,13,,5,2,50,5,,,40.710219,-73.968532,New Construction,301,3021280005,3418297
3183,416 and 420 Kent Avenue Waiting List,Tenant Selection,Rental,BK,11249,420 KENT AVENUE,BK0102,2022-10-11,2022-11-14,121,70,27,24,,,,,121,,,,5,2,50,5,,,40.709915,-73.968525,New Construction,301,3021340056,3425676
5179,420 Carroll Street Apartments,Tenant Selection,Rental,BK,11215,424 Carroll St,BK0601,2024-08-27,2024-10-28,30,2,12,12,4,,,13,11,5,1,,5,2,20,5,,,40.677884,-73.988402,New Construction,306,3004530001,3000000
5179,420 Carroll Street Apartments,Tenant Selection,Rental,BK,11215,436 Carroll St,BK0601,2024-08-27,2024-10-28,60,10,38,9,3,,,23,25,12,,,5,2,20,5,,,40.67764,-73.987775,New Construction,306,3004530001,3000000
5098,435 Coney Island Apartments,Tenant Selection,Rental,BK,11218,435 Coney Island Ave,BK1402,2024-10-16,2024-12-16,39,22,17,,,,,,26,,13,,5,2,20,5,,,40.647123,-73.971052,New Construction,314,3050700019,3000000
7393,449 Humboldt Street Apartments,Tenant Selection,Rental,BK,11211,449 HUMBOLDT STREET,BK0104,2026-01-21,2026-02-11,2,,2,,,,,,2,,,,,,,,,,40.717906,-73.94324399999999,New Construction,301,3027400024,3322790
7551,477 Central Avenue Apartments,Tenant Selection,Rental,BK,11221,477 CENTRAL AVENUE,BK0402,2026-05-11,2026-06-02,4,,3,1,,,,,4,,,,,,,,,,40.691466,-73.913507,New Construction,304,3033830003,3414001
5408,499 President Street Apartments,Tenant Selection,Rental,BK,11215,499 President St,BK0601,2024-12-02,2025-02-03,88,23,50,15,,,,35,35,18,,,5,2,20,5,,,40.678027,-73.986657,New Construction,306,3004400001,3000000
7516,50 Commercial Street Apartments,Tenant Selection,Rental,BK,11222,50 Commercial St,BK0101,2026-04-23,2026-05-14,10,,5,5,,,,,6,,4,,5,2,20,10,,,40.736826,-73.957485,New Construction,301,3024820001,3000000
7325,52 4th Avenue Apartments,Tenant Selection,Rental,BK,11217,52 4th Ave,BK0202,2025-12-15,2026-01-05,19,,17,2,,,,7,8,,4,,5,2,20,10,,,40.683038,-73.979261,New Construction,302,3001980036,3000000
5221,527 Grand Avenue Apartments,Tenant Selection,Rental,BK,11211,527 Grand St,BK0102,2024-09-11,2024-10-02,14,,7,7,,,,4,7,,3,,5,2,20,5,,,40.711058,-73.950133,New Construction,301,3027797501,3069333
2783,539  Vanderbilt Avenue,Tenant Selection,Rental,BK,11238,539 Vanderbilt Ave,BK0204,2022-05-05,2022-07-07,80,25,25,26,4,,,,54,,26,,5,2,50,5,,,40.682264,-73.967633,New Construction,302,3020107505,3057522
7103,544 Carroll,Tenant Selection,Rental,BK,11215,544 Carroll St,BK0601,2025-07-02,2025-09-01,35,1,12,22,,,,14,14,7,,,5,2,20,5,,,40.676305,-73.984325,New Construction,306,3004560023,3000000
7294,556 Baltic Street Apartments,Tenant Selection,Rental,BK,11217,556 Baltic St,BK0601,2025-12-08,2026-02-09,23,4,10,9,,,,9,9,5,,,5,2,20,10,,,40.681435,-73.983069,New Construction,306,,
7179,558 Sackett Street Apartments,Tenant Selection,Rental,BK,11217,558 Sackett St,BK0601,2025-08-28,2025-09-29,10,,5,5,,,,4,4,,2,,5,2,20,5,,,40.679503,-73.986365,Preservation,306,3004330014,3000000
5446,566 Grand Street Apartments,Tenant Selection,Rental,BK,11211,568 Grand Street,BK0102,2024-12-11,2025-01-03,7,1,2,4,,,,,4,,3,,5,2,20,5,,,40.711118,-73.949314,New Construction,301,3027850027,3000000
6994,570 Fulton Street Apartments,Tenant Selection,Rental,BK,11217,570 Fulton St,BK0203,2025-05-22,2025-08-18,49,15,28,6,,,,,6,,43,,5,2,20,5,,,40.688373,-73.979605,New Construction,302,3021060035,3000000
4978,5722 7th Avenue Apartments,Tenant Selection,Rental,BK,11220,5722 7 AVENUE,BK0703,2024-11-18,2024-12-09,16,,8,8,,,,,10,,6,,5,2,20,5,,,40.638357,-74.010179,New Construction,307,3008490040,3015852
4804,597 Grand Street Apartments,Tenant Selection,Rental,BK,11211,597 Grand St,BK0104,2024-07-22,2024-09-20,56,6,43,7,,,,,37,,19,,5,2,20,5,,,40.711255,-73.948069,New Construction,301,3027807502,3000000
7434,598 Saratoga Avenue Apartments,Tenant Selection,Rental,BK,11212,598 Saratoga Ave,BK1602,2026-02-17,2026-03-10,2,,,,1,1,,,2,,,,,,,,,,40.666598,-73.916776,New Construction,316,,
4452,633 Marcy Avenue Apartment - Waiting List,Tenant Selection,Rental,BK,11206,633 MARCY AVENUE,BK0301,2024-02-22,2024-03-25,20,,14,6,,,,,12,,8,,,,,,,,40.692917,-73.948707,New Construction,303,3017710005,3425662
5217,655 Union Street Apartments,Tenant Selection,Rental,BK,11215,655 Union St,BK0601,2024-10-21,2024-12-23,50,,39,11,,,,20,20,7,3,,5,2,20,5,,,40.677648,-73.983636,New Construction,306,3004340035,3000000
7016,77 Kosciuszko Street Apartments,Tenant Selection,Rental,BK,11205,77 Kosciuszko St,BK0301,2025-05-01,2025-07-02,110,4,41,65,,,,,110,,,,5,2,20,5,,,40.690523,-73.952337,New Construction,303,,
3134,8 Marcy Avenue Apartments,Tenant Selection,Rental,BK,11211,8 Marcy Ave,BK0102,2022-10-07,2022-12-12,37,8,21,8,,,,,24,,13,,5,2,50,5,,,40.713766,-73.95453499999999,New Construction,301,3023690019,3429448
7214,81A Malcolm X Boulevard,Tenant Selection,Rental,BK,11221,81A Malcolm X Blvd,BK0302,2025-08-21,2025-09-12,2,,2,,,,,,2,,,,,,,,,,40.691094,-73.930672,New Construction,303,3016170084,3000000
4846,828 Metropolitan Avenue Apartments,Tenant Selection,Rental,BK,11211,828 Metropolitan Ave,BK0104,2024-06-10,2024-08-09,35,3,19,13,,,,14,14,4,3,,5,2,20,5,,,40.71468,-73.940816,New Construction,301,3029160014,3000000
7270,836 East 34th Street Apartments,Tenant Selection,Rental,BK,11210,836 E 34th St,BK1702,2025-10-16,2025-11-07,2,,,2,,,,,2,,,,,,,,,,40.635733,-73.944082,New Construction,317,3050080053,3000000
7153,87 Carlton Avenue Apartments,Tenant Selection,Rental,BK,11205,87 CARLTON AVENUE,BK0203,2025-08-21,2025-09-12,2,,2,,,,,,2,,,,,,,,,,40.695061,-73.973282,Preservation,302,3020440025,3000000
7079,91 De Sales Place,Tenant Selection,Rental,BK,11207,91 De Sales Pl,BK0402,2025-05-19,2025-06-10,2,,,2,,,,,2,,,,,,,,,,40.682785,-73.904075,New Construction,304,3034690030,3000000
4860,952 Bedford Avenue Apartments,Tenant Selection,Rental,BK,11205,952 Bedford Ave,BK0301,2024-06-24,2024-07-16,10,,6,4,,,,,5,,5,,5,2,20,5,,,40.692146,-73.955667,New Construction,303,3019280049,3000000
5375,99 Fleet Place Apartments,Tenant Selection,Rental,BK,11201,99 Fleet Pl,BK0203,2024-11-13,2025-01-16,75,18,19,38,,,,30,32,12,1,,5,2,20,5,,,40.69273,-73.981757,New Construction,302,,
6834,ATLANTIC CHESTNUT PHASE 2,Tenant Selection,Rental,BK,11208,254 EUCLID AVENUE,BK0501,2025-03-19,2025-05-19,369,51,131,131,56,,43,109,180,37,,,5,2,20,5,,,40.682273,-73.873905,Preservation,305,3041430002,3428952
6901,Atlantic BK,Tenant Selection,Rental,BK,11238,1057 Atlantic Ave,BK0301,2025-04-10,2025-06-09,138,,102,27,9,,,,92,45,1,,5,2,20,5,,,40.679504,-73.956678,New Construction,303,3020200068,3000000
5139,Bethany Senior Terraces,Tenant Selection,Rental,BK,11203,604 E 40th St,BK1702,2024-08-22,2024-10-31,39,31,8,,,,,39,,,,,5,2,,,,100,40.640688,-73.938903,New Construction,317,3049730016,3429955
4971,Bridge Rockaway Apartments,Tenant Selection,Rental,BK,11212,203 NEWPORT STREET,BK1602,2024-07-23,2024-09-23,86,,15,46,25,,35,38,13,,,,5,2,20,5,,,40.659559,-73.907633,New Construction,316,3036037501,3429686
7413,Brownsville Crossing,Tenant Selection,Rental,BK,11212,177 Hegeman Ave,BK1602,2026-02-12,2026-04-14,12,4,5,,3,,1,2,9,,,,5,2,20,10,,,40.656574,-73.90532,New Construction,316,3036280009,3000000
7413,Brownsville Crossing,Tenant Selection,Rental,BK,11212,47 New Lots Ave,BK1602,2026-02-12,2026-04-14,9,2,3,2,2,,2,4,3,,,,5,2,20,10,,,40.657275,-73.903355,New Construction,316,3038550040,3000000
7413,Brownsville Crossing,Tenant Selection,Rental,BK,11212,216 Sackman St,BK1602,2026-02-12,2026-04-14,13,2,7,3,1,,1,4,8,,,,5,2,20,10,,,40.672691,-73.905679,New Construction,316,3036930022,3000000
7028,Bushwick Alliance,Tenant Selection,Rental,BK,11237,272 Jefferson St,BK0401,2025-05-21,2025-06-11,4,,,4,,,,2,2,,,,5,2,20,5,,,40.703986,-73.926568,New Construction,304,3031750013,3000000
7028,Bushwick Alliance,Tenant Selection,Rental,BK,11237,332 ELDERT STREET,BK0402,2025-05-21,2025-06-11,4,,1,3,,,,2,2,,,,5,2,20,5,,,40.693401,-73.906494,New Construction,304,3034190024,3079126
7028,Bushwick Alliance,Tenant Selection,Rental,BK,11221,63 STOCKHOLM STREET,BK0401,2025-05-21,2025-06-11,11,3,4,4,,,,3,8,,,,5,2,20,5,,,40.696583,-73.92566,New Construction,304,3032430065,3325516
2432,Capstone Condominiums,Tenant Selection,Owner,BK,11206,940 Myrtle Ave,BK0301,2021-11-17,2022-01-21,24,5,7,12,,,,,24,,,,5,2,50,5,,,40.695943,-73.944222,New Construction,303,3017567501,3425801
7244,Concern Logan,Tenant Selection,Rental,BK,11208,467 Logan St,BK0502,2025-10-03,2025-12-05,25,2,17,6,,,,,25,,,,12,8,20,5,,,40.67456,-73.876122,New Construction,305,3042280013,3000000
3781,Concern Pitkin,Tenant Selection,Rental,BK,11207,410 WARWICK STREET,BK0502,2023-09-15,2023-11-14,22,2,15,5,,,,13,9,,,,5,2,50,5,,23,40.673722,-73.88594,New Construction,305,3039980030,3392571
5747,DeKalb Commons,Tenant Selection,Rental,BK,11216,639 DeKalb Ave,BK0301,2025-04-07,2025-06-09,35,4,11,14,6,,9,8,18,,,,5,2,20,5,,,40.691496,-73.950385,New Construction,303,3017740077,3000000
5747,DeKalb Commons,Tenant Selection,Rental,BK,11216,1187 FULTON STREET,BK0301,2025-04-07,2025-06-09,3,,,3,,,1,,2,,,,5,2,20,5,,,40.680793,-73.954049,New Construction,303,3020000043,3057467
5747,DeKalb Commons,Tenant Selection,Rental,BK,11216,652 DEKALB AVENUE,BK0301,2025-04-07,2025-06-09,33,4,15,13,1,,4,7,22,,,,5,2,20,5,,,40.691494,-73.950266,New Construction,303,3017790022,3049618
7422,Douglass Port Apartments,Tenant Selection,Rental,BK,11217,251 Douglass St,BK0601,2026-01-22,2026-03-23,65,11,19,35,,,,26,26,13,,,5,2,20,10,,,40.680708,-73.985308,New Construction,306,3004120050,3006610
5556,Douglass Street Apartments,Tenant Selection,Rental,BK,11217,164 4th Ave,BK0601,2025-01-15,2025-03-17,48,4,37,7,,,,38,,,10,,5,2,20,5,,,40.679223,-73.981829,New Construction,306,3004200037,3000000
5031,EBENEZER PLAZA PHASE 2,Tenant Selection,Rental,BK,11212,589 CHRISTOPHER AVENUE,BK1602,2024-08-03,2024-10-03,165,15,94,46,10,,21,51,93,,,,5,2,20,5,,,40.657206,-73.902652,Preservation,316,3038610001,3428616
7400,Eight80 BK,Tenant Selection,Rental,BK,11238,880 Atlantic Ave,BK0801,2026-03-09,2026-05-08,65,6,39,20,,,,48,4,,13,,,,20,10,,,40.681393,-73.965788,New Construction,308,3011220021,3000000
7410,Gail P. Duke Senior Residence,Tenant Selection,Rental,BK,11212,350 Livonia Ave,BK1602,2026-02-16,2026-04-24,47,24,23,,,,,47,,,,,5,2,,,,,40.663174,-73.90463,Preservation,316,3038110017,3000000
7350,Glenmore Manor Apartments,Tenant Selection,Rental,BK,11212,76 CHRISTOPHER AVENUE,BK1602,2026-01-15,2026-03-16,150,32,24,66,28,,60,16,74,,,,5,2,20,10,,,40.671956,-73.906448,New Construction,316,3036920001,3326760
6988,Greenpoint Central Apartments - 65 Dupont Street,Tenant Selection,Rental,BK,11222,65 Dupont St,BK0101,2025-05-07,2025-07-07,84,26,43,15,,,,,52,,32,,5,2,20,5,,,40.735668,-73.957396,New Construction,301,3024870017,3000000
5409,Greenpoint Central aka 75 Dupont Street Apartments,Tenant Selection,Rental,BK,11222,75 Dupont St,BK0101,2024-11-21,2025-01-21,59,18,30,11,,,,,30,,29,,5,2,20,5,,,40.735698,-73.957082,New Construction,301,3024870018,3000000
3777,Help Hinsdale B LLC,Tenant Selection,Rental,BK,11207,282 HINSDALE STREET,BK0502,2023-08-14,2023-10-13,27,13,8,6,,,,,27,,,,5,2,50,5,,,40.668155,-73.899742,New Construction,305,3037660024,3427356
2069,Hooper Street Apartments,Tenant Selection,Rental,BK,11211,301 HOOPER STREET,BK0102,2021-03-17,2021-04-07,6,1,,2,3,,,,6,,,,,,,,,,40.707533,-73.953749,New Construction,301,3024630021,3063605
2069,Hooper Street Apartments,Tenant Selection,Rental,BK,11211,293 HOOPER STREET,BK0102,2021-03-17,2021-04-07,5,,,5,,,,,5,,,,,,,,,,40.707299,-73.953894,New Construction,301,3024630024,3063606
5549,IMPACCT Myrtle Residences,Tenant Selection,Rental,BK,11206,778 MYRTLE AVENUE,BK0301,2026-01-15,2026-02-16,23,9,8,6,,,,8,15,,,,5,2,20,10,,,40.695079,-73.95176,New Construction,303,3017540020,3427444
6921,Kay's Place,Tenant Selection,Rental,BK,11215,224 12th St,BK0602,2025-04-17,2025-06-17,25,13,6,3,3,,,,25,,,,5,2,20,5,,,40.668242,-73.989604,New Construction,306,3010280007,3000000
4129,LINDEN GROVE SENIOR RESIDENCES,Tenant Selection,Rental,BK,11221,223 Linden St,BK0402,2023-12-12,2024-02-09,97,72,25,,,,,97,,,,,5,2,,,33,100,40.696176,-73.916696,New Construction,304,,
3751,Linden Terrace III,Tenant Selection,Rental,BK,11208,583 Emerald St,BK0505,2023-05-24,2023-07-24,125,9,67,35,14,,9,40,76,,,,5,2,50,5,,,40.668573,-73.858751,New Construction,305,3044960001,3425086
5600,Loden,Tenant Selection,Rental,BK,11225,54 CROWN STREET,BK0901,2024-12-19,2025-02-21,104,34,38,32,,,,42,42,20,,,5,2,20,5,,,40.66722,-73.959667,New Construction,309,3011900029,3330787
5600,Loden,Tenant Selection,Rental,BK,11225,131 Montgomery St,BK0901,2024-12-19,2025-02-21,39,,24,15,,,,18,13,8,,,5,2,20,5,,,40.666394,-73.960151,New Construction,309,3011900029,3330787
5469,Logan Fountain Apartments,Tenant Selection,Rental,BK,11208,265 LOGAN STREET,BK0502,2024-12-12,2025-02-10,68,,18,33,17,,,23,45,,,,5,2,20,5,,,40.679433,-73.877317,New Construction,305,3041547501,3426287
7376,Maison Bond Apartments,Tenant Selection,Rental,BK,11231,335 BOND STREET,BK0601,2026-02-05,2026-03-09,18,,9,9,,,,7,7,4,,,5,2,20,10,,,40.679018,-73.990179,Preservation,306,3004450001,3000000
7118,Marcus Garvey Building G,Tenant Selection,Rental,BK,11212,305 Chester St,BK1602,2025-09-11,2025-11-12,53,,37,2,14,,,,53,,,,5,2,20,5,,,40.664368,-73.910337,New Construction,316,3035600001,3000000
7172,Marcus Garvey C-E,Tenant Selection,Rental,BK,11212,366 Bristol St,BK1602,2025-08-13,2025-10-13,47,4,16,13,14,,,9,38,,,,5,2,20,5,,,40.66201,-73.910719,New Construction,316,,
7172,Marcus Garvey C-E,Tenant Selection,Rental,BK,11212,380 Chester St,BK1602,2025-08-13,2025-10-13,42,,13,17,12,,,7,35,,,,5,2,20,5,,,40.662144,-73.9098,New Construction,316,3035880027,3000000
7245,NEHEMIAH GATEWAY SITE 26A,Tenant Selection,Rental,BK,11239,890 Erskine St,BK0504,2025-09-12,2025-11-12,64,33,31,,,,,64,,,,,5,2,,,,100,40.657328,-73.868777,Preservation,305,3045860926,3000000
5629,One Bell Slip Waiting List,Tenant Selection,Rental,BK,11222,1 BELL SLIP,BK0101,2025-02-04,2025-03-06,125,70,32,23,,,,,42,,83,,5,2,,,,,40.73672,-73.958597,New Construction,301,3024720200,3426466
7185,One Sunset Apartments,Tenant Selection,Rental,BK,11232,201 25 STREET,BK0702,2025-10-02,2025-12-05,48,,36,11,1,,19,,27,,2,,5,2,20,5,,,40.660189,-73.997527,New Construction,307,3006520001,3000000
7005,Paseo on 5th aka 120 5th Avenue Apartments,Tenant Selection,Rental,BK,,55 Paseo Place,,2025-06-24,2025-08-25,36,11,17,8,,,,14,19,3,,,,,20,5,,,,,New Construction,,,
7005,Paseo on 5th aka 120 5th Avenue Apartments,Tenant Selection,Rental,BK,,50 Paseo Place,,2025-06-24,2025-08-25,9,2,3,4,,,,4,4,1,,,,,20,5,,,,,New Construction,,,
6999,Prisma House,Tenant Selection,Rental,BK,11205,126 Sandford St,BK0301,2025-04-29,2025-06-30,30,,24,6,,,,12,12,6,,,5,2,20,5,,,40.695324,-73.953512,New Construction,303,,
6807,Prospect House aka 953 Dean Street Apartments,Tenant Selection,Rental,BK,11238,953 Dean St,BK0802,2025-03-31,2025-05-30,72,11,38,21,2,,,,71,,1,,5,2,20,5,,,40.678176,-73.958301,New Construction,308,3011340096,3000000
7403,Prosper Brooklyn,Tenant Selection,Rental,BK,11238,1042 ATLANTIC AVENUE,BK0802,2026-02-12,2026-04-13,65,14,37,14,,,,49,3,,13,,,,20,10,,,40.680027,-73.959274,New Construction,308,3011250029,3000000
